source_name,n_detections,n_classified,n_abstained,final_classification,agreement_count,agreement_rate,n_unique_classes,all_classes,avg_confidence_final_class,avg_confidence_all,interestingness_score,bmu_x,bmu_y,edge_bmu,truncated_R
2CXO J000057.1-575528,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,30,False,False
2CXO J000058.9-245449,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7311,0.7311,0.0,17,22,False,False
2CXO J000100.2-250500,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,3,False,False
2CXO J000102.4-245848,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,27,False,False
2CXO J000103.3-555717,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,13,False,False
2CXO J000103.7-574950,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6958,0.6958,0.0,12,14,False,False
2CXO J000104.7-575325,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7819,0.7819,0.0,20,24,False,False
2CXO J000107.7-501348,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7169,0.7169,0.0,13,4,False,False
2CXO J000109.1-245614,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,26,False,False
2CXO J000109.7-543557,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6772,0.6772,0.0,9,26,False,False
2CXO J000117.3-575341,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6798,0.6798,0.0,14,26,False,False
2CXO J000132.1-245809,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,28,False,False
2CXO J000134.9+233540,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,5,4,False,False
2CXO J000152.9-250222,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8262,0.8262,0.0,5,23,False,False
2CXO J000209.6+232304,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,31,False,False
2CXO J000212.9+672558,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6818,0.6818,0.0,39,36,True,True
2CXO J000235.4-354552,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7013,0.7013,0.0,33,34,False,False
2CXO J000244.8-355301,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,39,True,True
2CXO J000246.9-354603,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.527,0.527,0.0,33,12,False,False
2CXO J000251.6+672357,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,16,False,False
2CXO J000255.7-353710,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,1,16,False,False
2CXO J000301.2+160545,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8157,0.8157,0.0,14,1,False,False
2CXO J000313.6+161956,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6819,0.6819,0.0,17,21,False,False
2CXO J000316.3+161714,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,10,False,False
2CXO J000316.6+161345,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6704,0.6704,0.0,22,3,False,False
2CXO J000329.1-354446,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,5,3,False,False
2CXO J000329.8-114047,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5502,0.5502,0.0,31,29,False,False
2CXO J000442.7+725819,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,8,False,False
2CXO J000532.0-280559,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5768,0.5768,0.0,7,32,False,False
2CXO J000607.5+110144,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7141,0.7141,0.0,7,6,False,False
