id,hard_hm,hard_ms,hard_hs,bb_kt,powlaw_gamma,var_prob_b,var_prob_h,var_prob_s,var_ratio_b,var_ratio_h,var_ratio_s,otype,powlaw_gamma_log_norm,bb_kt_log_norm,var_ratio_b_log_norm,var_ratio_h_log_norm,var_ratio_s_log_norm,var_ratio_b_to_log_norm,var_ratio_h_to_log_norm,var_ratio_s_to_log_norm,powlaw_gamma_to_log_norm,bb_kt_to_log_norm
10000,-0.013741411617739,-0.29106808244847,-0.33104309806371,0.462905,2.19606,0.064333704848412,0.54123549700305,0.34652125746069,0.0007723125544531,0.1002387675626775,0.0759749668878967,QSO,0.4072782896915453,0.1684926500643696,0.7496380736201669,0.8600901564068397,0.8498528001473665,0.0007723125544531,0.1002387675626775,0.0759749668878967,2.19606,0.462905
10001,-0.013741411617739,-0.29106808244847,-0.25109306683323,0.468508,2.09795,0.04114197156613,0.10965687787723,0.074378253163296,0.0005398523023232,0.0196641177441201,0.0136188036337449,QSO,0.3998266784543546,0.1701754596067222,0.7411653414871278,0.8209201197892186,0.8070789475424028,0.0005398523023232,0.0196641177441201,0.0136188036337449,2.09795,0.468508
10002,-0.013741411617739,-0.29106808244847,-0.17738913179263,0.571545,1.61575,0.058998146528506,0.1170990456011,0.2870213226644,0.0002889681954831,0.0219580405360691,0.0543029747576245,QSO,0.3632028181080761,0.1979800199341247,0.7263779307019361,0.8235736345823474,0.8414962429027241,0.0002889681954831,0.0219580405360691,0.0543029747576245,1.61575,0.571545
10003,-0.013741411617739,-0.29106808244847,-0.10743285446596,0.588986,1.60766,0.09049490609476,0.2146950503879,0.24121371129677,0.0043454470271564,0.0429394991866518,0.0454915442468584,QSO,0.3625883696837679,0.2021843687020818,0.7905117251176682,0.8397023067515207,0.8370905251507272,0.0043454470271564,0.0429394991866518,0.0454915442468584,1.60766,0.588986
10004,0.053716427232979,-0.27607745159275,-0.2261086820737,0.402426,1.50399,0.086442697497061,0.44183299939201,0.088856508193362,0.0065755663556755,0.1661595820806167,0.0347440611306857,X,0.3547144675641107,0.1489095075509494,0.8003127268982672,0.8722443682665043,0.8303839316947341,0.0065755663556755,0.1661595820806167,0.0347440611306857,1.50399,0.402426
10005,0.16114928169894,-0.082448469706433,-0.084946908182386,0.567229,1.8166,0.32259776954146,0.34305278599645,0.51758877048655,0.0930673181576919,0.071760060941612,0.1042194683338982,Seyfert1,0.3784576964791877,0.1969197965650955,0.8630125694337477,0.8520523325181597,0.8577184062656474,0.0930673181576919,0.071760060941612,0.1042194683338982,1.8166,0.567229
10006,0.16114928169894,-0.082448469706433,0.04996876951905,0.731623,1.45189,0.052222339069696,0.15494834469427,0.08884352478146,0.0023864843530937,0.0133826026921324,0.0095202717669578,Seyfert1,0.3507573893309271,0.2325167666382772,0.7763317216624366,0.8116651030197544,0.7981698938791315,0.0023864843530937,0.0133826026921324,0.0095202717669578,1.45189,0.731623
10007,0.16114928169894,-0.082448469706433,-0.31480324797002,0.393425,1.86793,0.057239134223659,0.80389290634799,0.1200932687432,0.0002448546799406,0.2617004160483254,0.0076804765510183,Seyfert1,0.3823562919822455,0.1457455626348061,0.7224585022027186,0.8831686682403481,0.7928263289111421,0.0002448546799406,0.2617004160483254,0.0076804765510183,1.86793,0.393425
10008,0.16114928169894,-0.082448469706433,-0.39100562148657,0.438343,2.21386,0.045180609136611,0.69930167993763,0.26138998659486,0.0009258076762489,0.1908566790622345,0.0236921415683959,Seyfert1,0.4086302281282184,0.1608669736811509,0.7539272104441135,0.8755769370518747,0.8208568377776121,0.0009258076762489,0.1908566790622345,0.0236921415683959,2.21386,0.438343
10009,0.16114928169894,-0.082448469706433,-0.2423485321674,0.55253,1.71765,0.093136678157234,0.25042421025536,0.1036442911283,0.0045512201539766,0.0304919820167319,0.0052682235527192,Seyfert1,0.3709422859000416,0.1932474845347965,0.7916064261135631,0.8314696519028012,0.7834454729565137,0.0045512201539766,0.0304919820167319,0.0052682235527192,1.71765,0.55253
